model,kind,uid,source,harmful,split,role,design,n_tokens,content_tokens,t_inst,t_post_inst,slot_is_fixed
llama3.1-8b,fitting,e5b160e13c28,alpaca,False,train,user,fixed_slot,59,9,53,58,True
llama3.1-8b,fitting,e5b160e13c28,alpaca,False,train,tool,fixed_slot,61,9,55,60,True
llama3.1-8b,fitting,e5b160e13c28,alpaca,False,train,assistant,fixed_slot,59,9,53,58,True
llama3.1-8b,fitting,e5b160e13c28,alpaca,False,train,system,natural_slot,48,9,33,47,False
llama3.1-8b,fitting,e5b160e13c28,alpaca,False,train,user,natural_slot,50,9,44,49,False
llama3.1-8b,fitting,e5b160e13c28,alpaca,False,train,tool,natural_slot,69,9,63,68,False
llama3.1-8b,fitting,e5b160e13c28,alpaca,False,train,assistant,natural_slot,59,9,53,58,False
llama3.1-8b,fitting,3c88114a2a7a,xstest_safe,False,train,system,fixed_slot,51,12,36,50,False
llama3.1-8b,fitting,3c88114a2a7a,xstest_safe,False,train,user,fixed_slot,62,12,56,61,True
llama3.1-8b,fitting,3c88114a2a7a,xstest_safe,False,train,tool,fixed_slot,63,12,57,62,True
llama3.1-8b,fitting,3c88114a2a7a,xstest_safe,False,train,assistant,fixed_slot,62,12,56,61,True
llama3.1-8b,fitting,3c88114a2a7a,xstest_safe,False,train,system,natural_slot,51,12,36,50,False
llama3.1-8b,fitting,3c88114a2a7a,xstest_safe,False,train,user,natural_slot,53,12,47,52,False
llama3.1-8b,fitting,3c88114a2a7a,xstest_safe,False,train,tool,natural_slot,71,12,65,70,False
llama3.1-8b,fitting,3c88114a2a7a,xstest_safe,False,train,assistant,natural_slot,62,12,56,61,False
llama3.1-8b,fitting,35bfa578b43f,alpaca,False,train,system,fixed_slot,49,10,34,48,False
llama3.1-8b,fitting,35bfa578b43f,alpaca,False,train,user,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,35bfa578b43f,alpaca,False,train,tool,fixed_slot,62,10,56,61,True
llama3.1-8b,fitting,35bfa578b43f,alpaca,False,train,assistant,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,35bfa578b43f,alpaca,False,train,system,natural_slot,49,10,34,48,False
llama3.1-8b,fitting,35bfa578b43f,alpaca,False,train,user,natural_slot,51,10,45,50,False
llama3.1-8b,fitting,35bfa578b43f,alpaca,False,train,tool,natural_slot,70,10,64,69,False
llama3.1-8b,fitting,35bfa578b43f,alpaca,False,train,assistant,natural_slot,60,10,54,59,False
llama3.1-8b,fitting,7d828e4d038f,xstest_safe,False,test,system,fixed_slot,51,12,36,50,False
llama3.1-8b,fitting,7d828e4d038f,xstest_safe,False,test,user,fixed_slot,62,12,56,61,True
llama3.1-8b,fitting,7d828e4d038f,xstest_safe,False,test,tool,fixed_slot,63,12,57,62,True
llama3.1-8b,fitting,7d828e4d038f,xstest_safe,False,test,assistant,fixed_slot,62,12,56,61,True
llama3.1-8b,fitting,7d828e4d038f,xstest_safe,False,test,system,natural_slot,51,12,36,50,False
llama3.1-8b,fitting,7d828e4d038f,xstest_safe,False,test,user,natural_slot,53,12,47,52,False
llama3.1-8b,fitting,7d828e4d038f,xstest_safe,False,test,tool,natural_slot,71,12,65,70,False
llama3.1-8b,fitting,7d828e4d038f,xstest_safe,False,test,assistant,natural_slot,62,12,56,61,False
llama3.1-8b,fitting,83b1c59220d4,alpaca,False,train,system,fixed_slot,51,12,36,50,False
llama3.1-8b,fitting,83b1c59220d4,alpaca,False,train,user,fixed_slot,62,12,56,61,True
llama3.1-8b,fitting,83b1c59220d4,alpaca,False,train,tool,fixed_slot,64,12,58,63,True
llama3.1-8b,fitting,83b1c59220d4,alpaca,False,train,assistant,fixed_slot,62,12,56,61,True
llama3.1-8b,fitting,83b1c59220d4,alpaca,False,train,system,natural_slot,51,12,36,50,False
llama3.1-8b,fitting,83b1c59220d4,alpaca,False,train,user,natural_slot,53,12,47,52,False
llama3.1-8b,fitting,83b1c59220d4,alpaca,False,train,tool,natural_slot,72,12,66,71,False
llama3.1-8b,fitting,83b1c59220d4,alpaca,False,train,assistant,natural_slot,62,12,56,61,False
llama3.1-8b,fitting,61dbea843f42,xstest_safe,False,test,system,fixed_slot,43,4,28,42,False
llama3.1-8b,fitting,61dbea843f42,xstest_safe,False,test,user,fixed_slot,54,4,48,53,True
llama3.1-8b,fitting,61dbea843f42,xstest_safe,False,test,tool,fixed_slot,55,4,49,54,True
llama3.1-8b,fitting,61dbea843f42,xstest_safe,False,test,assistant,fixed_slot,54,4,48,53,True
llama3.1-8b,fitting,61dbea843f42,xstest_safe,False,test,system,natural_slot,43,4,28,42,False
llama3.1-8b,fitting,61dbea843f42,xstest_safe,False,test,user,natural_slot,45,4,39,44,False
llama3.1-8b,fitting,61dbea843f42,xstest_safe,False,test,tool,natural_slot,63,4,57,62,False
llama3.1-8b,fitting,61dbea843f42,xstest_safe,False,test,assistant,natural_slot,54,4,48,53,False
llama3.1-8b,fitting,e9056fd9e901,alpaca,False,test,system,fixed_slot,55,16,40,54,False
llama3.1-8b,fitting,e9056fd9e901,alpaca,False,test,user,fixed_slot,66,16,60,65,True
llama3.1-8b,fitting,e9056fd9e901,alpaca,False,test,tool,fixed_slot,69,16,62,68,True
llama3.1-8b,fitting,e9056fd9e901,alpaca,False,test,assistant,fixed_slot,66,16,60,65,True
llama3.1-8b,fitting,e9056fd9e901,alpaca,False,test,system,natural_slot,55,16,40,54,False
llama3.1-8b,fitting,e9056fd9e901,alpaca,False,test,user,natural_slot,57,16,51,56,False
llama3.1-8b,fitting,e9056fd9e901,alpaca,False,test,tool,natural_slot,77,16,70,76,False
llama3.1-8b,fitting,e9056fd9e901,alpaca,False,test,assistant,natural_slot,66,16,60,65,False
llama3.1-8b,fitting,ee4820d2d765,xstest_safe,False,train,system,fixed_slot,54,15,39,53,False
llama3.1-8b,fitting,ee4820d2d765,xstest_safe,False,train,user,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,ee4820d2d765,xstest_safe,False,train,tool,fixed_slot,66,15,60,65,True
llama3.1-8b,fitting,ee4820d2d765,xstest_safe,False,train,assistant,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,ee4820d2d765,xstest_safe,False,train,system,natural_slot,54,15,39,53,False
llama3.1-8b,fitting,ee4820d2d765,xstest_safe,False,train,user,natural_slot,56,15,50,55,False
llama3.1-8b,fitting,ee4820d2d765,xstest_safe,False,train,tool,natural_slot,74,15,68,73,False
llama3.1-8b,fitting,ee4820d2d765,xstest_safe,False,train,assistant,natural_slot,65,15,59,64,False
llama3.1-8b,fitting,08eb92ada6f2,alpaca,False,train,system,fixed_slot,47,8,32,46,False
llama3.1-8b,fitting,08eb92ada6f2,alpaca,False,train,user,fixed_slot,58,8,52,57,True
llama3.1-8b,fitting,08eb92ada6f2,alpaca,False,train,tool,fixed_slot,60,8,54,59,True
llama3.1-8b,fitting,08eb92ada6f2,alpaca,False,train,assistant,fixed_slot,58,8,52,57,True
llama3.1-8b,fitting,08eb92ada6f2,alpaca,False,train,system,natural_slot,47,8,32,46,False
llama3.1-8b,fitting,08eb92ada6f2,alpaca,False,train,user,natural_slot,49,8,43,48,False
llama3.1-8b,fitting,08eb92ada6f2,alpaca,False,train,tool,natural_slot,68,8,62,67,False
llama3.1-8b,fitting,08eb92ada6f2,alpaca,False,train,assistant,natural_slot,58,8,52,57,False
llama3.1-8b,fitting,921bd65e6ea2,xstest_safe,False,test,system,fixed_slot,52,13,37,51,False
llama3.1-8b,fitting,921bd65e6ea2,xstest_safe,False,test,user,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,921bd65e6ea2,xstest_safe,False,test,tool,fixed_slot,64,13,58,63,True
llama3.1-8b,fitting,921bd65e6ea2,xstest_safe,False,test,assistant,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,921bd65e6ea2,xstest_safe,False,test,system,natural_slot,52,13,37,51,False
llama3.1-8b,fitting,921bd65e6ea2,xstest_safe,False,test,user,natural_slot,54,13,48,53,False
llama3.1-8b,fitting,921bd65e6ea2,xstest_safe,False,test,tool,natural_slot,72,13,66,71,False
llama3.1-8b,fitting,921bd65e6ea2,xstest_safe,False,test,assistant,natural_slot,63,13,57,62,False
llama3.1-8b,fitting,d3a98f732f12,alpaca,False,test,system,fixed_slot,53,14,38,52,False
llama3.1-8b,fitting,d3a98f732f12,alpaca,False,test,user,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,d3a98f732f12,alpaca,False,test,tool,fixed_slot,66,14,60,65,True
llama3.1-8b,fitting,d3a98f732f12,alpaca,False,test,assistant,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,d3a98f732f12,alpaca,False,test,system,natural_slot,53,14,38,52,False
llama3.1-8b,fitting,d3a98f732f12,alpaca,False,test,user,natural_slot,55,14,49,54,False
llama3.1-8b,fitting,d3a98f732f12,alpaca,False,test,tool,natural_slot,74,14,68,73,False
llama3.1-8b,fitting,d3a98f732f12,alpaca,False,test,assistant,natural_slot,64,14,58,63,False
llama3.1-8b,fitting,046ccfa9ba04,xstest_safe,False,train,system,fixed_slot,49,10,34,48,False
llama3.1-8b,fitting,046ccfa9ba04,xstest_safe,False,train,user,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,046ccfa9ba04,xstest_safe,False,train,tool,fixed_slot,62,10,56,61,True
llama3.1-8b,fitting,046ccfa9ba04,xstest_safe,False,train,assistant,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,046ccfa9ba04,xstest_safe,False,train,system,natural_slot,49,10,34,48,False
llama3.1-8b,fitting,046ccfa9ba04,xstest_safe,False,train,user,natural_slot,51,10,45,50,False
llama3.1-8b,fitting,046ccfa9ba04,xstest_safe,False,train,tool,natural_slot,70,10,64,69,False
llama3.1-8b,fitting,046ccfa9ba04,xstest_safe,False,train,assistant,natural_slot,60,10,54,59,False
llama3.1-8b,fitting,8840c2b06bfc,alpaca,False,train,system,fixed_slot,45,6,30,44,False
llama3.1-8b,fitting,8840c2b06bfc,alpaca,False,train,user,fixed_slot,56,6,50,55,True
llama3.1-8b,fitting,8840c2b06bfc,alpaca,False,train,tool,fixed_slot,59,6,52,58,True
llama3.1-8b,fitting,8840c2b06bfc,alpaca,False,train,assistant,fixed_slot,56,6,50,55,True
llama3.1-8b,fitting,8840c2b06bfc,alpaca,False,train,system,natural_slot,45,6,30,44,False
llama3.1-8b,fitting,8840c2b06bfc,alpaca,False,train,user,natural_slot,47,6,41,46,False
llama3.1-8b,fitting,8840c2b06bfc,alpaca,False,train,tool,natural_slot,67,6,60,66,False
llama3.1-8b,fitting,8840c2b06bfc,alpaca,False,train,assistant,natural_slot,56,6,50,55,False
llama3.1-8b,fitting,ff315f29f2ce,xstest_safe,False,train,system,fixed_slot,44,5,29,43,False
llama3.1-8b,fitting,ff315f29f2ce,xstest_safe,False,train,user,fixed_slot,55,5,49,54,True
llama3.1-8b,fitting,ff315f29f2ce,xstest_safe,False,train,tool,fixed_slot,56,5,50,55,True
llama3.1-8b,fitting,ff315f29f2ce,xstest_safe,False,train,assistant,fixed_slot,55,5,49,54,True
llama3.1-8b,fitting,ff315f29f2ce,xstest_safe,False,train,system,natural_slot,44,5,29,43,False
llama3.1-8b,fitting,ff315f29f2ce,xstest_safe,False,train,user,natural_slot,46,5,40,45,False
llama3.1-8b,fitting,ff315f29f2ce,xstest_safe,False,train,tool,natural_slot,64,5,58,63,False
llama3.1-8b,fitting,ff315f29f2ce,xstest_safe,False,train,assistant,natural_slot,55,5,49,54,False
llama3.1-8b,fitting,71bd39c8c71a,alpaca,False,train,system,fixed_slot,48,9,33,47,False
llama3.1-8b,fitting,71bd39c8c71a,alpaca,False,train,user,fixed_slot,59,9,53,58,True
llama3.1-8b,fitting,71bd39c8c71a,alpaca,False,train,tool,fixed_slot,61,9,55,60,True
llama3.1-8b,fitting,71bd39c8c71a,alpaca,False,train,assistant,fixed_slot,59,9,53,58,True
llama3.1-8b,fitting,71bd39c8c71a,alpaca,False,train,system,natural_slot,48,9,33,47,False
llama3.1-8b,fitting,71bd39c8c71a,alpaca,False,train,user,natural_slot,50,9,44,49,False
llama3.1-8b,fitting,71bd39c8c71a,alpaca,False,train,tool,natural_slot,69,9,63,68,False
llama3.1-8b,fitting,71bd39c8c71a,alpaca,False,train,assistant,natural_slot,59,9,53,58,False
llama3.1-8b,fitting,c13fb4850c4d,xstest_safe,False,train,system,fixed_slot,50,11,35,49,False
llama3.1-8b,fitting,c13fb4850c4d,xstest_safe,False,train,user,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,c13fb4850c4d,xstest_safe,False,train,tool,fixed_slot,62,11,56,61,True
llama3.1-8b,fitting,c13fb4850c4d,xstest_safe,False,train,assistant,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,c13fb4850c4d,xstest_safe,False,train,system,natural_slot,50,11,35,49,False
llama3.1-8b,fitting,c13fb4850c4d,xstest_safe,False,train,user,natural_slot,52,11,46,51,False
llama3.1-8b,fitting,c13fb4850c4d,xstest_safe,False,train,tool,natural_slot,70,11,64,69,False
llama3.1-8b,fitting,c13fb4850c4d,xstest_safe,False,train,assistant,natural_slot,61,11,55,60,False
llama3.1-8b,fitting,c040ea9b810c,alpaca,False,train,system,fixed_slot,53,14,38,52,False
llama3.1-8b,fitting,c040ea9b810c,alpaca,False,train,user,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,c040ea9b810c,alpaca,False,train,tool,fixed_slot,66,14,60,65,True
llama3.1-8b,fitting,c040ea9b810c,alpaca,False,train,assistant,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,c040ea9b810c,alpaca,False,train,system,natural_slot,53,14,38,52,False
llama3.1-8b,fitting,c040ea9b810c,alpaca,False,train,user,natural_slot,55,14,49,54,False
llama3.1-8b,fitting,c040ea9b810c,alpaca,False,train,tool,natural_slot,74,14,68,73,False
llama3.1-8b,fitting,c040ea9b810c,alpaca,False,train,assistant,natural_slot,64,14,58,63,False
llama3.1-8b,fitting,3e7c01cc7034,xstest_safe,False,train,system,fixed_slot,53,14,38,52,False
llama3.1-8b,fitting,3e7c01cc7034,xstest_safe,False,train,user,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,3e7c01cc7034,xstest_safe,False,train,tool,fixed_slot,65,14,59,64,True
llama3.1-8b,fitting,3e7c01cc7034,xstest_safe,False,train,assistant,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,3e7c01cc7034,xstest_safe,False,train,system,natural_slot,53,14,38,52,False
llama3.1-8b,fitting,3e7c01cc7034,xstest_safe,False,train,user,natural_slot,55,14,49,54,False
llama3.1-8b,fitting,3e7c01cc7034,xstest_safe,False,train,tool,natural_slot,73,14,67,72,False
llama3.1-8b,fitting,3e7c01cc7034,xstest_safe,False,train,assistant,natural_slot,64,14,58,63,False
llama3.1-8b,fitting,e13f1c6fbdfb,alpaca,False,train,system,fixed_slot,45,6,30,44,False
llama3.1-8b,fitting,e13f1c6fbdfb,alpaca,False,train,user,fixed_slot,56,6,50,55,True
llama3.1-8b,fitting,e13f1c6fbdfb,alpaca,False,train,tool,fixed_slot,57,6,51,56,True
llama3.1-8b,fitting,e13f1c6fbdfb,alpaca,False,train,assistant,fixed_slot,56,6,50,55,True
llama3.1-8b,fitting,e13f1c6fbdfb,alpaca,False,train,system,natural_slot,45,6,30,44,False
llama3.1-8b,fitting,e13f1c6fbdfb,alpaca,False,train,user,natural_slot,47,6,41,46,False
llama3.1-8b,fitting,e13f1c6fbdfb,alpaca,False,train,tool,natural_slot,65,6,59,64,False
llama3.1-8b,fitting,e13f1c6fbdfb,alpaca,False,train,assistant,natural_slot,56,6,50,55,False
llama3.1-8b,fitting,8823ef119394,xstest_safe,False,train,system,fixed_slot,47,8,32,46,False
llama3.1-8b,fitting,8823ef119394,xstest_safe,False,train,user,fixed_slot,58,8,52,57,True
llama3.1-8b,fitting,8823ef119394,xstest_safe,False,train,tool,fixed_slot,59,8,53,58,True
llama3.1-8b,fitting,8823ef119394,xstest_safe,False,train,assistant,fixed_slot,58,8,52,57,True
llama3.1-8b,fitting,8823ef119394,xstest_safe,False,train,system,natural_slot,47,8,32,46,False
llama3.1-8b,fitting,8823ef119394,xstest_safe,False,train,user,natural_slot,49,8,43,48,False
llama3.1-8b,fitting,8823ef119394,xstest_safe,False,train,tool,natural_slot,67,8,61,66,False
llama3.1-8b,fitting,8823ef119394,xstest_safe,False,train,assistant,natural_slot,58,8,52,57,False
llama3.1-8b,fitting,677a62e72063,alpaca,False,train,system,fixed_slot,47,8,32,46,False
llama3.1-8b,fitting,677a62e72063,alpaca,False,train,user,fixed_slot,58,8,52,57,True
llama3.1-8b,fitting,677a62e72063,alpaca,False,train,tool,fixed_slot,60,8,54,59,True
llama3.1-8b,fitting,677a62e72063,alpaca,False,train,assistant,fixed_slot,58,8,52,57,True
llama3.1-8b,fitting,677a62e72063,alpaca,False,train,system,natural_slot,47,8,32,46,False
llama3.1-8b,fitting,677a62e72063,alpaca,False,train,user,natural_slot,49,8,43,48,False
llama3.1-8b,fitting,677a62e72063,alpaca,False,train,tool,natural_slot,68,8,62,67,False
llama3.1-8b,fitting,677a62e72063,alpaca,False,train,assistant,natural_slot,58,8,52,57,False
llama3.1-8b,fitting,b7d3debe1dce,xstest_safe,False,test,system,fixed_slot,49,10,34,48,False
llama3.1-8b,fitting,b7d3debe1dce,xstest_safe,False,test,user,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,b7d3debe1dce,xstest_safe,False,test,tool,fixed_slot,61,10,55,60,True
llama3.1-8b,fitting,b7d3debe1dce,xstest_safe,False,test,assistant,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,b7d3debe1dce,xstest_safe,False,test,system,natural_slot,49,10,34,48,False
llama3.1-8b,fitting,b7d3debe1dce,xstest_safe,False,test,user,natural_slot,51,10,45,50,False
llama3.1-8b,fitting,b7d3debe1dce,xstest_safe,False,test,tool,natural_slot,69,10,63,68,False
llama3.1-8b,fitting,b7d3debe1dce,xstest_safe,False,test,assistant,natural_slot,60,10,54,59,False
llama3.1-8b,fitting,b647ad24f887,alpaca,False,train,system,fixed_slot,53,14,38,52,False
llama3.1-8b,fitting,b647ad24f887,alpaca,False,train,user,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,b647ad24f887,alpaca,False,train,tool,fixed_slot,67,14,60,66,True
llama3.1-8b,fitting,b647ad24f887,alpaca,False,train,assistant,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,b647ad24f887,alpaca,False,train,system,natural_slot,53,14,38,52,False
llama3.1-8b,fitting,b647ad24f887,alpaca,False,train,user,natural_slot,55,14,49,54,False
llama3.1-8b,fitting,b647ad24f887,alpaca,False,train,tool,natural_slot,75,14,68,74,False
llama3.1-8b,fitting,b647ad24f887,alpaca,False,train,assistant,natural_slot,64,14,58,63,False
llama3.1-8b,fitting,35bb974141e9,xstest_safe,False,train,system,fixed_slot,53,14,38,52,False
llama3.1-8b,fitting,35bb974141e9,xstest_safe,False,train,user,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,35bb974141e9,xstest_safe,False,train,tool,fixed_slot,65,14,59,64,True
llama3.1-8b,fitting,35bb974141e9,xstest_safe,False,train,assistant,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,35bb974141e9,xstest_safe,False,train,system,natural_slot,53,14,38,52,False
llama3.1-8b,fitting,35bb974141e9,xstest_safe,False,train,user,natural_slot,55,14,49,54,False
llama3.1-8b,fitting,35bb974141e9,xstest_safe,False,train,tool,natural_slot,73,14,67,72,False
llama3.1-8b,fitting,35bb974141e9,xstest_safe,False,train,assistant,natural_slot,64,14,58,63,False
llama3.1-8b,fitting,814e9e272131,alpaca,False,train,system,fixed_slot,49,10,34,48,False
llama3.1-8b,fitting,814e9e272131,alpaca,False,train,user,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,814e9e272131,alpaca,False,train,tool,fixed_slot,62,11,56,61,True
llama3.1-8b,fitting,814e9e272131,alpaca,False,train,assistant,fixed_slot,60,10,54,59,True
llama3.1-8b,fitting,814e9e272131,alpaca,False,train,system,natural_slot,49,10,34,48,False
llama3.1-8b,fitting,814e9e272131,alpaca,False,train,user,natural_slot,51,10,45,50,False
llama3.1-8b,fitting,814e9e272131,alpaca,False,train,tool,natural_slot,70,11,64,69,False
llama3.1-8b,fitting,814e9e272131,alpaca,False,train,assistant,natural_slot,60,10,54,59,False
llama3.1-8b,fitting,9ae93c266221,xstest_safe,False,train,system,fixed_slot,46,7,31,45,False
llama3.1-8b,fitting,9ae93c266221,xstest_safe,False,train,user,fixed_slot,57,7,51,56,True
llama3.1-8b,fitting,9ae93c266221,xstest_safe,False,train,tool,fixed_slot,58,7,52,57,True
llama3.1-8b,fitting,9ae93c266221,xstest_safe,False,train,assistant,fixed_slot,57,7,51,56,True
llama3.1-8b,fitting,9ae93c266221,xstest_safe,False,train,system,natural_slot,46,7,31,45,False
llama3.1-8b,fitting,9ae93c266221,xstest_safe,False,train,user,natural_slot,48,7,42,47,False
llama3.1-8b,fitting,9ae93c266221,xstest_safe,False,train,tool,natural_slot,66,7,60,65,False
llama3.1-8b,fitting,9ae93c266221,xstest_safe,False,train,assistant,natural_slot,57,7,51,56,False
llama3.1-8b,fitting,9ba0da74e082,alpaca,False,test,system,fixed_slot,57,18,42,56,False
llama3.1-8b,fitting,9ba0da74e082,alpaca,False,test,user,fixed_slot,68,18,62,67,True
llama3.1-8b,fitting,9ba0da74e082,alpaca,False,test,tool,fixed_slot,70,18,64,69,True
llama3.1-8b,fitting,9ba0da74e082,alpaca,False,test,assistant,fixed_slot,68,18,62,67,True
llama3.1-8b,fitting,9ba0da74e082,alpaca,False,test,system,natural_slot,57,18,42,56,False
llama3.1-8b,fitting,9ba0da74e082,alpaca,False,test,user,natural_slot,59,18,53,58,False
llama3.1-8b,fitting,9ba0da74e082,alpaca,False,test,tool,natural_slot,78,18,72,77,False
llama3.1-8b,fitting,9ba0da74e082,alpaca,False,test,assistant,natural_slot,68,18,62,67,False
llama3.1-8b,fitting,742544f4bbc2,xstest_safe,False,train,system,fixed_slot,53,14,38,52,False
llama3.1-8b,fitting,742544f4bbc2,xstest_safe,False,train,user,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,742544f4bbc2,xstest_safe,False,train,tool,fixed_slot,65,14,59,64,True
llama3.1-8b,fitting,742544f4bbc2,xstest_safe,False,train,assistant,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,742544f4bbc2,xstest_safe,False,train,system,natural_slot,53,14,38,52,False
llama3.1-8b,fitting,742544f4bbc2,xstest_safe,False,train,user,natural_slot,55,14,49,54,False
llama3.1-8b,fitting,742544f4bbc2,xstest_safe,False,train,tool,natural_slot,73,14,67,72,False
llama3.1-8b,fitting,742544f4bbc2,xstest_safe,False,train,assistant,natural_slot,64,14,58,63,False
llama3.1-8b,fitting,243839b9adb2,alpaca,False,test,system,fixed_slot,50,11,35,49,False
llama3.1-8b,fitting,243839b9adb2,alpaca,False,test,user,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,243839b9adb2,alpaca,False,test,tool,fixed_slot,63,11,57,62,True
llama3.1-8b,fitting,243839b9adb2,alpaca,False,test,assistant,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,243839b9adb2,alpaca,False,test,system,natural_slot,50,11,35,49,False
llama3.1-8b,fitting,243839b9adb2,alpaca,False,test,user,natural_slot,52,11,46,51,False
llama3.1-8b,fitting,243839b9adb2,alpaca,False,test,tool,natural_slot,71,11,65,70,False
